1, none, minecraft:the_void, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
2380, forest, twilightforest:dark_forest_center, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
2381, forest, twilightforest:dark_forest_center, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
2382, forest, twilightforest:dark_forest_center, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
2383, forest, twilightforest:dark_forest_center, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
2384, forest, twilightforest:dark_forest_center, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
2385, forest, twilightforest:dark_forest_center, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
2386, forest, twilightforest:snowy_forest, MONSTER, rottencreatures:undead_miner, 20, 1, 4
2387, forest, twilightforest:snowy_forest, MONSTER, quark:toretoise, 80, 2, 4
2388, forest, twilightforest:snowy_forest, MONSTER, quark:stoneling, 80, 1, 1
2389, forest, twilightforest:snowy_forest, CREATURE, twilightforest:winter_wolf, 10, 1, 2
2390, forest, twilightforest:snowy_forest, CREATURE, twilightforest:yeti, 10, 1, 1
2391, forest, twilightforest:snowy_forest, CREATURE, aquaculture:starshell_turtle, 10, 1, 2
2392, forest, twilightforest:snowy_forest, CREATURE, goblinsanddungeons:ogre, 10, 1, 1
2393, forest, twilightforest:snowy_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
2394, forest, twilightforest:snowy_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
2395, forest, twilightforest:snowy_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
2396, forest, twilightforest:snowy_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
2397, forest, twilightforest:snowy_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
2398, forest, twilightforest:snowy_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
2399, icy, twilightforest:glacier, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
2400, icy, twilightforest:glacier, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2401, icy, twilightforest:glacier, MONSTER, rottencreatures:frostbitten, 80, 4, 4
2402, icy, twilightforest:glacier, MONSTER, rottencreatures:glacial_hunter, 20, 1, 3
2403, icy, twilightforest:glacier, MONSTER, rottencreatures:undead_miner, 20, 1, 4
2404, icy, twilightforest:glacier, MONSTER, quark:toretoise, 80, 2, 4
2405, icy, twilightforest:glacier, MONSTER, quark:stoneling, 80, 1, 1
2406, icy, twilightforest:glacier, CREATURE, twilightforest:penguin, 10, 2, 4
2407, icy, twilightforest:glacier, CREATURE, aquaculture:starshell_turtle, 10, 1, 2
2408, icy, twilightforest:glacier, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
2409, icy, twilightforest:glacier, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
2410, icy, twilightforest:glacier, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
2411, icy, twilightforest:glacier, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
2412, icy, twilightforest:glacier, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
2413, icy, twilightforest:glacier, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
2414, mesa, twilightforest:highlands, MONSTER, minecraft:spider, 10, 4, 4
2415, mesa, twilightforest:highlands, MONSTER, minecraft:zombie, 10, 4, 4
2416, mesa, twilightforest:highlands, MONSTER, minecraft:skeleton, 10, 4, 4
2417, mesa, twilightforest:highlands, MONSTER, minecraft:slime, 10, 4, 4
2418, mesa, twilightforest:highlands, MONSTER, minecraft:enderman, 5, 1, 4
2419, mesa, twilightforest:highlands, MONSTER, twilightforest:kobold, 10, 2, 4
2420, mesa, twilightforest:highlands, MONSTER, minecraft:bat, 10, 1, 2
2421, mesa, twilightforest:highlands, MONSTER, creeperoverhaul:badlands_creeper, 75, 2, 2
2422, mesa, twilightforest:highlands, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2423, mesa, twilightforest:highlands, MONSTER, player_mobs:player_mob, 80, 4, 4
2424, mesa, twilightforest:highlands, MONSTER, rottencreatures:undead_miner, 20, 1, 4
2425, mesa, twilightforest:highlands, MONSTER, quark:toretoise, 80, 2, 4
2426, mesa, twilightforest:highlands, MONSTER, quark:stoneling, 80, 1, 1
2427, mesa, twilightforest:highlands, CREATURE, twilightforest:bighorn_sheep, 12, 4, 4
2428, mesa, twilightforest:highlands, CREATURE, twilightforest:boar, 10, 4, 4
2429, mesa, twilightforest:highlands, CREATURE, minecraft:chicken, 10, 4, 4
2430, mesa, twilightforest:highlands, CREATURE, twilightforest:deer, 15, 4, 5
2431, mesa, twilightforest:highlands, CREATURE, minecraft:wolf, 10, 4, 4
2432, mesa, twilightforest:highlands, CREATURE, twilightforest:tiny_bird, 15, 4, 8
2433, mesa, twilightforest:highlands, CREATURE, twilightforest:squirrel, 10, 2, 4
2434, mesa, twilightforest:highlands, CREATURE, twilightforest:dwarf_rabbit, 10, 4, 5
2435, mesa, twilightforest:highlands, CREATURE, twilightforest:raven, 10, 1, 2
2436, mesa, twilightforest:highlands, CREATURE, aquaculture:starshell_turtle, 10, 1, 2
2437, mesa, twilightforest:highlands, CREATURE, quark:shiba, 40, 1, 3
2438, mesa, twilightforest:highlands, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
2439, mesa, twilightforest:highlands, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
2440, mesa, twilightforest:highlands, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
2441, mesa, twilightforest:highlands, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
2442, mesa, twilightforest:highlands, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
2443, mesa, twilightforest:highlands, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
2444, mesa, twilightforest:highlands, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
2445, mesa, twilightforest:highlands, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
2446, mesa, twilightforest:highlands, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
2447, none, twilightforest:thornlands, MONSTER, quark:toretoise, 80, 2, 4
2448, none, twilightforest:thornlands, MONSTER, quark:stoneling, 80, 1, 1
2449, none, twilightforest:thornlands, CREATURE, aquaculture:starshell_turtle, 10, 1, 2
2450, none, twilightforest:thornlands, WATER_AMBIENT, aquaculture:synodontis, 20, 1, 6
2451, none, twilightforest:thornlands, WATER_AMBIENT, aquaculture:bayad, 10, 1, 2
2452, none, twilightforest:thornlands, WATER_AMBIENT, aquaculture:capitaine, 10, 1, 1
2453, none, twilightforest:thornlands, WATER_AMBIENT, aquaculture:boulti, 10, 1, 3
2454, mesa, twilightforest:final_plateau, MONSTER, creeperoverhaul:badlands_creeper, 75, 2, 2
2455, mesa, twilightforest:final_plateau, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2456, mesa, twilightforest:final_plateau, MONSTER, rottencreatures:undead_miner, 20, 1, 4
2457, mesa, twilightforest:final_plateau, MONSTER, quark:toretoise, 80, 2, 4
2458, mesa, twilightforest:final_plateau, MONSTER, quark:stoneling, 80, 1, 1
2459, mesa, twilightforest:final_plateau, CREATURE, twilightforest:raven, 10, 4, 4
2460, mesa, twilightforest:final_plateau, CREATURE, aquaculture:starshell_turtle, 10, 1, 2
2461, mesa, twilightforest:final_plateau, WATER_AMBIENT, aquaculture:synodontis, 20, 1, 6
2462, mesa, twilightforest:final_plateau, WATER_AMBIENT, aquaculture:bayad, 10, 1, 2
2463, mesa, twilightforest:final_plateau, WATER_AMBIENT, aquaculture:capitaine, 10, 1, 1
2464, mesa, twilightforest:final_plateau, WATER_AMBIENT, aquaculture:boulti, 10, 1, 3
2465, underground, darkerdepths:molten_cavern, MONSTER, minecraft:spider, 80, 4, 4
2466, underground, darkerdepths:molten_cavern, MONSTER, minecraft:zombie, 80, 4, 4
2467, underground, darkerdepths:molten_cavern, MONSTER, minecraft:zombie_villager, 10, 1, 1
2468, underground, darkerdepths:molten_cavern, MONSTER, minecraft:skeleton, 80, 4, 4
2469, underground, darkerdepths:molten_cavern, MONSTER, minecraft:slime, 80, 4, 4
2470, underground, darkerdepths:molten_cavern, MONSTER, minecraft:enderman, 5, 1, 4
2471, underground, darkerdepths:molten_cavern, MONSTER, minecraft:witch, 5, 1, 1
2472, underground, darkerdepths:molten_cavern, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
2473, underground, darkerdepths:molten_cavern, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
2474, underground, darkerdepths:molten_cavern, MONSTER, creeperoverhaul:dripstone_creeper, 75, 2, 2
2475, underground, darkerdepths:molten_cavern, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2476, underground, darkerdepths:molten_cavern, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2477, underground, darkerdepths:molten_cavern, MONSTER, player_mobs:player_mob, 80, 4, 4
2478, underground, darkerdepths:molten_cavern, MONSTER, rottencreatures:undead_miner, 20, 1, 4
2479, underground, darkerdepths:molten_cavern, MONSTER, quark:toretoise, 80, 2, 4
2480, underground, darkerdepths:molten_cavern, MONSTER, quark:stoneling, 80, 1, 1
2481, underground, darkerdepths:molten_cavern, AMBIENT, minecraft:bat, 10, 8, 8
2482, underground, darkerdepths:molten_cavern, AMBIENT, alexsmobs:fly, 10, 2, 3
2483, underground, darkerdepths:molten_cavern, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2484, underground, darkerdepths:molten_cavern, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2485, underground, darkerdepths:molten_cavern, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
2486, underground, darkerdepths:molten_cavern, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
2487, underground, darkerdepths:molten_cavern, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
2488, underground, darkerdepths:molten_cavern, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
2489, underground, darkerdepths:molten_cavern, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
2490, underground, darkerdepths:molten_cavern, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
2491, underground, darkerdepths:molten_cavern, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
2492, underground, darkerdepths:molten_cavern, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
2493, underground, darkerdepths:molten_cavern, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
2494, underground, darkerdepths:molten_cavern, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2495, underground, darkerdepths:sandy_catacombs, MONSTER, minecraft:spider, 80, 4, 4
2496, underground, darkerdepths:sandy_catacombs, MONSTER, minecraft:zombie, 80, 4, 4
2497, underground, darkerdepths:sandy_catacombs, MONSTER, minecraft:zombie_villager, 10, 1, 1
2498, underground, darkerdepths:sandy_catacombs, MONSTER, minecraft:skeleton, 80, 4, 4
2499, underground, darkerdepths:sandy_catacombs, MONSTER, minecraft:slime, 80, 4, 4
2500, underground, darkerdepths:sandy_catacombs, MONSTER, minecraft:enderman, 5, 1, 4
2501, underground, darkerdepths:sandy_catacombs, MONSTER, minecraft:witch, 5, 1, 1
2502, underground, darkerdepths:sandy_catacombs, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
2503, underground, darkerdepths:sandy_catacombs, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
2504, underground, darkerdepths:sandy_catacombs, MONSTER, creeperoverhaul:dripstone_creeper, 75, 2, 2
2505, underground, darkerdepths:sandy_catacombs, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2506, underground, darkerdepths:sandy_catacombs, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2507, underground, darkerdepths:sandy_catacombs, MONSTER, player_mobs:player_mob, 80, 4, 4
2508, underground, darkerdepths:sandy_catacombs, MONSTER, rottencreatures:undead_miner, 20, 1, 4
2509, underground, darkerdepths:sandy_catacombs, MONSTER, quark:toretoise, 80, 2, 4
2510, underground, darkerdepths:sandy_catacombs, MONSTER, quark:stoneling, 80, 1, 1
2511, underground, darkerdepths:sandy_catacombs, AMBIENT, minecraft:bat, 10, 8, 8
2512, underground, darkerdepths:sandy_catacombs, AMBIENT, alexsmobs:fly, 10, 2, 3
2513, underground, darkerdepths:sandy_catacombs, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2514, underground, darkerdepths:sandy_catacombs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2515, underground, darkerdepths:sandy_catacombs, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
2516, underground, darkerdepths:sandy_catacombs, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
2517, underground, darkerdepths:sandy_catacombs, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
2518, underground, darkerdepths:sandy_catacombs, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
2519, underground, darkerdepths:sandy_catacombs, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
2520, underground, darkerdepths:sandy_catacombs, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
2521, underground, darkerdepths:sandy_catacombs, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
2522, underground, darkerdepths:sandy_catacombs, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
2523, underground, darkerdepths:sandy_catacombs, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
2524, underground, darkerdepths:sandy_catacombs, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2525, underground, darkerdepths:glowshroom_forest, MONSTER, minecraft:spider, 80, 4, 4
2526, underground, darkerdepths:glowshroom_forest, MONSTER, minecraft:zombie, 80, 4, 4
2527, underground, darkerdepths:glowshroom_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
2528, underground, darkerdepths:glowshroom_forest, MONSTER, minecraft:skeleton, 80, 4, 4
2529, underground, darkerdepths:glowshroom_forest, MONSTER, minecraft:slime, 80, 4, 4
2530, underground, darkerdepths:glowshroom_forest, MONSTER, minecraft:enderman, 5, 1, 4
2531, underground, darkerdepths:glowshroom_forest, MONSTER, minecraft:witch, 5, 1, 1
2532, underground, darkerdepths:glowshroom_forest, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
2533, underground, darkerdepths:glowshroom_forest, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
2534, underground, darkerdepths:glowshroom_forest, MONSTER, creeperoverhaul:dripstone_creeper, 75, 2, 2
2535, underground, darkerdepths:glowshroom_forest, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2536, underground, darkerdepths:glowshroom_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2537, underground, darkerdepths:glowshroom_forest, MONSTER, player_mobs:player_mob, 80, 4, 4
2538, underground, darkerdepths:glowshroom_forest, MONSTER, darkerdepths:glowshroom_monster, 50, 1, 2
2539, underground, darkerdepths:glowshroom_forest, MONSTER, rottencreatures:undead_miner, 20, 1, 4
2540, underground, darkerdepths:glowshroom_forest, MONSTER, quark:toretoise, 80, 2, 4
2541, underground, darkerdepths:glowshroom_forest, MONSTER, quark:stoneling, 80, 1, 1
2542, underground, darkerdepths:glowshroom_forest, AMBIENT, minecraft:bat, 10, 8, 8
2543, underground, darkerdepths:glowshroom_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
2544, underground, darkerdepths:glowshroom_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2545, underground, darkerdepths:glowshroom_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2546, underground, darkerdepths:glowshroom_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
2547, underground, darkerdepths:glowshroom_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
2548, underground, darkerdepths:glowshroom_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
2549, underground, darkerdepths:glowshroom_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
2550, underground, darkerdepths:glowshroom_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
2551, underground, darkerdepths:glowshroom_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
2552, underground, darkerdepths:glowshroom_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
2553, underground, darkerdepths:glowshroom_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
2554, underground, darkerdepths:glowshroom_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
2555, underground, darkerdepths:glowshroom_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2556, none, undergarden:ancient_sea, MONSTER, undergarden:rotling, 80, 2, 4
2557, none, undergarden:ancient_sea, MONSTER, undergarden:rotwalker, 80, 4, 4
2558, none, undergarden:ancient_sea, MONSTER, undergarden:rotbeast, 80, 1, 2
2559, none, undergarden:ancient_sea, MONSTER, undergarden:nargoyle, 50, 1, 1
2560, none, undergarden:ancient_sea, MONSTER, undergarden:muncher, 50, 1, 1
2561, none, undergarden:ancient_sea, MONSTER, undergarden:sploogie, 50, 1, 1
2562, none, undergarden:ancient_sea, MONSTER, quark:toretoise, 80, 2, 4
2563, none, undergarden:ancient_sea, MONSTER, quark:stoneling, 80, 1, 1
2564, none, undergarden:ancient_sea, AMBIENT, undergarden:scintling, 10, 4, 8
2565, none, undergarden:ancient_sea, WATER_CREATURE, undergarden:gwib, 10, 1, 1
2566, none, undergarden:ancient_sea, WATER_AMBIENT, undergarden:gwibling, 10, 3, 6
2567, none, undergarden:ancient_sea, WATER_AMBIENT, aquaculture:jellyfish, 10, 1, 3
2568, none, undergarden:ancient_sea, WATER_AMBIENT, aquaculture:atlantic_halibut, 10, 1, 1
2569, none, undergarden:ancient_sea, WATER_AMBIENT, aquaculture:atlantic_herring, 20, 1, 6
2570, none, undergarden:ancient_sea, WATER_AMBIENT, aquaculture:red_grouper, 10, 1, 2
2571, none, undergarden:ancient_sea, WATER_AMBIENT, aquaculture:tuna, 10, 1, 1
2572, none, undergarden:barren_abyss, MONSTER, undergarden:rotling, 80, 2, 4
2573, none, undergarden:barren_abyss, MONSTER, undergarden:rotwalker, 80, 4, 4
2574, none, undergarden:barren_abyss, MONSTER, undergarden:rotbeast, 80, 1, 2
2575, none, undergarden:barren_abyss, MONSTER, undergarden:nargoyle, 50, 1, 1
2576, none, undergarden:barren_abyss, MONSTER, undergarden:muncher, 50, 1, 1
2577, none, undergarden:barren_abyss, MONSTER, undergarden:sploogie, 50, 1, 1
2578, none, undergarden:barren_abyss, MONSTER, quark:toretoise, 80, 2, 4
2579, none, undergarden:barren_abyss, MONSTER, quark:stoneling, 80, 1, 1
2580, none, undergarden:dead_sea, MONSTER, undergarden:rotling, 80, 2, 4
2581, none, undergarden:dead_sea, MONSTER, undergarden:rotwalker, 80, 4, 4
2582, none, undergarden:dead_sea, MONSTER, undergarden:rotbeast, 80, 1, 2
2583, none, undergarden:dead_sea, MONSTER, undergarden:nargoyle, 50, 1, 1
2584, none, undergarden:dead_sea, MONSTER, undergarden:muncher, 50, 1, 1
2585, none, undergarden:dead_sea, MONSTER, undergarden:sploogie, 50, 1, 1
2586, none, undergarden:dead_sea, MONSTER, quark:toretoise, 80, 2, 4
2587, none, undergarden:dead_sea, MONSTER, quark:stoneling, 80, 1, 1
2588, none, undergarden:dense_forest, MONSTER, undergarden:stoneborn, 80, 1, 3
2589, none, undergarden:dense_forest, MONSTER, undergarden:rotling, 80, 2, 4
2590, none, undergarden:dense_forest, MONSTER, undergarden:rotwalker, 80, 4, 4
2591, none, undergarden:dense_forest, MONSTER, undergarden:rotbeast, 80, 1, 2
2592, none, undergarden:dense_forest, MONSTER, undergarden:nargoyle, 50, 1, 1
2593, none, undergarden:dense_forest, MONSTER, undergarden:muncher, 50, 1, 1
2594, none, undergarden:dense_forest, MONSTER, undergarden:sploogie, 50, 1, 1
2595, none, undergarden:dense_forest, MONSTER, quark:toretoise, 80, 2, 4
2596, none, undergarden:dense_forest, MONSTER, quark:stoneling, 80, 1, 1
2597, none, undergarden:dense_forest, CREATURE, undergarden:dweller, 80, 4, 4
2598, none, undergarden:dense_forest, CREATURE, undergarden:gloomper, 80, 4, 4
2599, none, undergarden:dense_forest, CREATURE, undergarden:brute, 80, 4, 4
2600, none, undergarden:dense_forest, CREATURE, undergarden:mog, 80, 4, 4
2601, none, undergarden:dense_forest, AMBIENT, undergarden:scintling, 10, 4, 8
2602, none, undergarden:dense_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
2603, none, undergarden:dense_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
2604, none, undergarden:dense_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
